Time (GMT-04:00),Transverse accel - peaks,Longitudinal accel - peaks,Heat flux - average,Skin temp - average,Transverse accel - average,Longitudinal accel - average,Near-body temp - average,Transverse accel - MAD,Longitudinal accel - MAD,Step Counter,GSR - average,Lying down,Sleep,Physical Activity,Energy expenditure,Sedentary,Moderate,Vigorous,Very Vigorous,METS
39015.0847222,0.0,0.0,131.349685669,30.9241867065,-0.006183674559,-0.435065746307,30.4921169281,0.0494693890214,0.0167335644364,0.0,0.0901261344552,1.0,1.0,0.0,1.6026160717,1.0,0.0,0.0,0.0,1.21136891842
39015.0854167,0.0,0.0,120.198730469,30.945854187,-0.006183674559,-0.435065746307,30.5567779541,0.0494693890214,0.0502006933093,0.0,0.078400567174,1.0,1.0,0.0,1.5157917738,1.0,0.0,0.0,0.0,1.14574110508
39015.0861111,0.0,0.0,111.41633606,31.0108890533,-0.006183674559,-0.435065746307,30.6214904785,0.0329795926809,0.0502006933093,0.0,0.0740036219358,1.0,0.0,0.0,1.47554314137,1.0,0.0,0.0,0.0,1.11531829834
39015.0868056,0.0,1.0,103.481239319,31.0759792328,-0.006183674559,-0.435065746307,30.7078552246,0.0329795926809,0.0502006933093,0.0,0.0710723698139,1.0,0.0,0.0,1.4729872942,1.0,0.0,0.0,0.0,1.1133865118
39015.0875,1.0,0.0,96.6839981079,31.1411247253,-0.0103061236441,-0.435065746307,30.7726917267,0.0329795926809,0.0502006933093,0.0,0.0696067586541,1.0,0.0,0.0,1.475715518,1.0,0.0,0.0,0.0,1.11544859409
39015.0881944,0.0,0.0,90.7397079468,31.2063274384,-0.0103061236441,-0.435065746307,30.8592243195,0.0164897963405,0.0502006933093,0.0,0.0688739567995,1.0,0.0,0.0,1.47568643093,1.0,0.0,0.0,0.0,1.11542665958
39015.0888889,0.0,0.0,85.6508560181,31.2715835571,-0.0103061236441,-0.435065746307,30.945854187,0.0329795926809,0.0502006933093,0.0,0.0681411549449,1.0,0.0,0.0,1.47565734386,1.0,0.0,0.0,0.0,1.11540460587
39015.0895833,4.0,8.0,81.1639175415,31.3586826324,-0.00206122547388,-0.430882364511,31.032579422,0.0494693890214,0.0669342577457,0.0,0.0696067586541,1.0,0.0,0.0,1.4910544157,1.0,0.0,0.0,0.0,1.1270428896
39015.0902778,4.0,2.0,74.899772644,31.4240722656,0.150469392538,-0.351397931576,31.1194038391,0.0329795926809,0.0502006933093,0.0,0.0886604040861,1.0,1.0,0.0,1.48833656311,1.0,0.0,0.0,0.0,1.12498855591
39015.0909722,1.0,0.0,68.913848877,31.4895210266,0.14634694159,-0.351397931576,31.1845874786,0.0164897963405,0.0502006933093,0.0,0.078400567174,1.0,1.0,0.0,1.48128128052,1.0,0.0,0.0,0.0,1.11965560913
39015.0916667,0.0,0.0,64.6562347412,31.5550251007,0.14634694159,-0.351397931576,31.2715835571,0.0494693890214,0.0502006933093,0.0,0.075469262898,1.0,1.0,0.0,1.47904193401,1.0,0.0,0.0,0.0,1.11796295643
39015.0923611,1.0,0.0,61.5517578125,31.6205883026,0.14634694159,-0.351397931576,31.3368988037,0.0494693890214,0.0502006933093,0.0,0.0732708126307,1.0,1.0,0.0,1.47793471813,1.0,0.0,0.0,0.0,1.11712610722
39015.0930556,0.0,0.0,58.9953422546,31.6643295288,0.14634694159,-0.351397931576,31.4022693634,0.0494693890214,0.0502006933093,0.0,0.0725379958749,1.0,1.0,0.0,1.47790551186,1.0,0.0,0.0,0.0,1.11710393429
39015.09375,0.0,0.0,56.7534942627,31.7299919128,0.14634694159,-0.351397931576,31.4676971436,0.0494693890214,0.0502006933093,0.0,0.0718051791191,1.0,1.0,0.0,1.47787642479,1.0,0.0,0.0,0.0,1.11708199978
39015.0944444,0.0,0.0,55.0630607605,31.7737979889,0.14634694159,-0.351397931576,31.5113487244,0.0494693890214,0.0502006933093,0.0,0.0710723698139,1.0,1.0,0.0,1.47784733772,1.0,0.0,0.0,0.0,1.11706006527
39015.0951389,1.0,0.0,53.3970909119,31.8395576477,0.142224490643,-0.351397931576,31.5768737793,0.0494693890214,0.0502006933093,0.0,0.0703395679593,1.0,1.0,0.0,1.47781825066,1.0,0.0,0.0,0.0,1.11703801155
39015.0958333,0.0,0.0,51.7025184631,31.883430481,0.142224490643,-0.351397931576,31.6205883026,0.0494693890214,0.0334671288729,0.0,0.0703395679593,1.0,1.0,0.0,1.45754981041,1.0,0.0,0.0,0.0,1.10171771049
39015.0965278,0.0,0.0,50.5889167786,31.9273300171,0.142224490643,-0.351397931576,31.6862106323,0.0494693890214,0.0334671288729,0.0,0.0696067586541,1.0,1.0,0.0,1.44344723225,1.0,0.0,0.0,0.0,1.09105801582
39015.0972222,0.0,0.0,49.4997406006,31.9932289124,0.142224490643,-0.351397931576,31.7299919128,0.0494693890214,0.0334671288729,0.0,0.0696067586541,1.0,1.0,0.0,1.43725931644,1.0,0.0,0.0,0.0,1.08638072014
39015.0979167,0.0,0.0,48.6754722595,32.037197113,0.142224490643,-0.351397931576,31.7957115173,0.0494693890214,0.0502006933093,0.0,0.0696067586541,1.0,1.0,0.0,1.45424437523,1.0,0.0,0.0,0.0,1.099219203
39015.0986111,1.0,0.0,47.8503837585,32.0811882019,0.142224490643,-0.351397931576,31.8395576477,0.0494693890214,0.0334671288729,0.0,0.0696067586541,1.0,1.0,0.0,1.45012307167,1.0,0.0,0.0,0.0,1.09610402584
39015.0993056,0.0,0.0,47.0244750977,32.1252098083,0.142224490643,-0.351397931576,31.883430481,0.0494693890214,0.0334671288729,0.0,0.0696067586541,1.0,1.0,0.0,1.44223737717,1.0,0.0,0.0,0.0,1.09014356136
39015.1,0.0,0.0,46.1977424622,32.1692581177,0.142224490643,-0.351397931576,31.9273300171,0.0329795926809,0.0334671288729,0.0,0.0696067586541,1.0,1.0,0.0,1.43725931644,1.0,0.0,0.0,0.0,1.08638072014
39015.1006944,0.0,0.0,45.3701705933,32.2133331299,0.142224490643,-0.351397931576,31.9712562561,0.0329795926809,0.0334671288729,0.0,0.0696067586541,1.0,1.0,0.0,1.43604958057,1.0,0.0,0.0,0.0,1.08546638489
39015.1013889,0.0,0.0,44.8345832825,32.2574386597,0.142224490643,-0.351397931576,32.015209198,0.0329795926809,0.0334671288729,0.0,0.0688739567995,1.0,1.0,0.0,1.43602049351,1.0,0.0,0.0,0.0,1.08544433117
39015.1020833,0.0,0.0,44.0055122375,32.3015670776,0.142224490643,-0.351397931576,32.0591888428,0.0329795926809,0.0334671288729,0.0,0.0696067586541,1.0,1.0,0.0,1.43604958057,1.0,0.0,0.0,0.0,1.08546638489
39015.1027778,25.0,21.0,44.9095840454,32.3236427307,0.0803877562284,-0.33466437459,32.1031951904,0.0824489817023,0.0836678221822,0.0,0.0710723698139,1.0,1.0,0.0,1.48315525055,1.0,0.0,0.0,0.0,1.12107205391
39015.1034722,0.0,0.0,44.3733634949,32.367816925,0.0474081635475,-0.3221141994,32.1252098083,0.0494693890214,0.0334671288729,0.0,0.0718051791191,1.0,1.0,0.0,1.47252762318,1.0,0.0,0.0,0.0,1.11303901672
39015.1041667,0.0,0.0,43.5432014465,32.4120178223,0.0432857125998,-0.317930817604,32.1692581177,0.0494693890214,0.0334671288729,0.0,0.0710723698139,1.0,1.0,0.0,1.45210826397,1.0,0.0,0.0,0.0,1.09760463238
39015.1048611,0.0,0.0,42.9810142517,32.4341278076,0.0432857125998,-0.317930817604,32.2133331299,0.0329795926809,0.0334671288729,0.0,0.0710723698139,1.0,1.0,0.0,1.43923604488,1.0,0.0,0.0,0.0,1.08787488937
39015.1055556,0.0,1.0,42.4432106018,32.4783706665,0.0391632653773,-0.317930817604,32.2353820801,0.0329795926809,0.0334671288729,0.0,0.0710723698139,1.0,1.0,0.0,1.43610775471,1.0,0.0,0.0,0.0,1.08551037312
39015.10625,0.0,0.0,41.8802757263,32.50050354,0.0391632653773,-0.317930817604,32.279499054,0.0329795926809,0.0334671288729,0.0,0.0710723698139,1.0,1.0,0.0,1.43610775471,1.0,0.0,0.0,0.0,1.08551037312
39015.1069444,27.0,22.0,41.0475006104,32.5447883606,0.063897959888,-0.409965395927,32.3236427307,0.115428574383,0.0836678221822,0.0,0.075469262898,1.0,1.0,0.0,1.48332989216,1.0,0.0,0.0,0.0,1.1212041378
39015.1076389,0.0,1.0,39.6012802124,32.5669403076,0.00618367269635,-0.518733561039,32.3457260132,0.0494693890214,0.0167335644364,0.0,0.0732708126307,1.0,1.0,0.0,1.44887387753,1.0,0.0,0.0,0.0,1.09515988827
39015.1083333,1.0,0.0,39.3551750183,32.6112670898,0.00618367269635,-0.518733561039,32.3899116516,0.0329795926809,0.0167335644364,0.0,0.0718051791191,1.0,1.0,0.0,1.41008448601,1.0,0.0,0.0,0.0,1.06584012508
39015.1090278,0.0,0.0,39.4034690857,32.6556243896,0.00618367269635,-0.518733561039,32.4341278076,0.0494693890214,0.0167335644364,0.0,0.0718051791191,1.0,1.0,0.0,1.38914811611,1.0,0.0,0.0,0.0,1.05001497269
39015.1097222,0.0,0.0,39.4520111084,32.7000083923,0.00206122361124,-0.518733561039,32.4783706665,0.0329795926809,0.0167335644364,0.0,0.0718051791191,1.0,1.0,0.0,1.38444316387,1.0,0.0,0.0,0.0,1.04645860195
39015.1104167,0.0,0.0,39.4763755798,32.7222099304,0.00206122361124,-0.518733561039,32.50050354,0.0494693890214,0.0167335644364,0.0,0.0718051791191,1.0,1.0,0.0,1.38444316387,1.0,0.0,0.0,0.0,1.04645860195
39015.1111111,1.0,0.0,39.2302970886,32.7666397095,0.00206122361124,-0.518733561039,32.5447883606,0.0494693890214,0.0334671288729,0.0,0.0725379958749,1.0,1.0,0.0,1.40818417072,1.0,0.0,0.0,0.0,1.06440377235
39015.1118056,0.0,1.0,39.2547531128,32.7888641357,0.00206122361124,-0.518733561039,32.5669403076,0.0494693890214,0.0334671288729,0.0,0.0725379958749,1.0,1.0,0.0,1.42652499676,1.0,0.0,0.0,0.0,1.07826697826
39015.1125,0.0,0.0,39.2792739868,32.8110961914,0.00206122361124,-0.518733561039,32.589099884,0.0494693890214,0.0334671288729,0.0,0.0725379958749,1.0,1.0,0.0,1.43458926678,1.0,0.0,0.0,0.0,1.08436250687
39015.1131944,0.0,0.0,39.0331230164,32.8555793762,0.00206122361124,-0.518733561039,32.633441925,0.0494693890214,0.0334671288729,0.0,0.0725379958749,1.0,1.0,0.0,1.43616592884,1.0,0.0,0.0,0.0,1.08555424213
39015.1138889,0.0,0.0,39.0577354431,32.8778343201,0.00206122361124,-0.518733561039,32.6556243896,0.0494693890214,0.0334671288729,0.0,0.0732708126307,1.0,1.0,0.0,1.43619501591,1.0,0.0,0.0,0.0,1.08557629585
39015.1145833,0.0,0.0,39.0824127197,32.9000968933,0.00206122361124,-0.518733561039,32.6778106689,0.0494693890214,0.0334671288729,0.0,0.0732708126307,1.0,1.0,0.0,1.43619501591,1.0,0.0,0.0,0.0,1.08557629585
39015.1152778,0.0,0.0,39.1071510315,32.9223632812,0.00206122361124,-0.518733561039,32.7000083923,0.0494693890214,0.0334671288729,0.0,0.0732708126307,1.0,1.0,0.0,1.43619501591,1.0,0.0,0.0,0.0,1.08557629585
39015.1159722,0.0,0.0,39.1319541931,32.9446411133,0.00206122361124,-0.518733561039,32.7222099304,0.0494693890214,0.0334671288729,0.0,0.0732708126307,1.0,1.0,0.0,1.43619501591,1.0,0.0,0.0,0.0,1.08557629585
39015.1166667,1.0,0.0,39.1568145752,32.96692276,0.00206122361124,-0.518733561039,32.7666397095,0.0494693890214,0.0334671288729,0.0,0.0740036219358,1.0,1.0,0.0,1.43622410297,1.0,0.0,0.0,0.0,1.08559823036
39015.1173611,1.0,0.0,38.9106826782,33.0115127563,0.00206122361124,-0.518733561039,32.7888641357,0.0494693890214,0.0334671288729,0.0,0.0740036219358,1.0,1.0,0.0,1.43622410297,1.0,0.0,0.0,0.0,1.08559823036
39015.1180556,0.0,0.0,38.9356384277,33.0338172913,0.00206122361124,-0.518733561039,32.8110961914,0.0494693890214,0.0334671288729,0.0,0.0740036219358,1.0,1.0,0.0,1.43622410297,1.0,0.0,0.0,0.0,1.08559823036
39015.11875,0.0,0.0,38.9606552124,33.0561294556,0.00206122361124,-0.518733561039,32.8333358765,0.0494693890214,0.0334671288729,0.0,0.0740036219358,1.0,1.0,0.0,1.43622410297,1.0,0.0,0.0,0.0,1.08559823036
39015.1194444,0.0,0.0,38.9857368469,33.0784492493,0.00206122361124,-0.518733561039,32.8555793762,0.0494693890214,0.0334671288729,0.0,0.0747364461422,1.0,1.0,0.0,1.43625319004,1.0,0.0,0.0,0.0,1.08562028408
39015.1201389,0.0,0.0,39.0108833313,33.1007766724,0.00206122361124,-0.518733561039,32.8778343201,0.0494693890214,0.0334671288729,0.0,0.0747364461422,1.0,1.0,0.0,1.43625319004,1.0,0.0,0.0,0.0,1.08562028408
39015.1208333,1.0,1.0,39.0360946655,33.1231117249,0.00206122361124,-0.518733561039,32.9000968933,0.0494693890214,0.0334671288729,0.0,0.0747364461422,1.0,1.0,0.0,1.43625319004,1.0,0.0,0.0,0.0,1.08562028408
39015.1215278,1.0,0.0,39.0613670349,33.1454544067,0.00206122361124,-0.518733561039,32.9223632812,0.0494693890214,0.0334671288729,0.0,0.075469262898,1.0,1.0,0.0,1.43628227711,1.0,0.0,0.0,0.0,1.08564221859
39015.1222222,0.0,0.0,39.0867004395,33.167804718,0.00206122361124,-0.518733561039,32.9446411133,0.0494693890214,0.0334671288729,0.0,0.075469262898,1.0,1.0,0.0,1.43628227711,1.0,0.0,0.0,0.0,1.08564221859
39015.1229167,0.0,0.0,38.8152656555,33.1901626587,0.00206122361124,-0.518733561039,32.96692276,0.0494693890214,0.0502006933093,0.0,0.0762020871043,1.0,1.0,0.0,1.45450615883,1.0,0.0,0.0,0.0,1.09941709042
39015.1236111,1.0,0.0,38.8406333923,33.2125282288,0.00206122361124,-0.518733561039,32.9892158508,0.0494693890214,0.0334671288729,0.0,0.0762020871043,1.0,1.0,0.0,1.45038485527,1.0,0.0,0.0,0.0,1.09630191326
39015.1243056,0.0,0.0,38.8660621643,33.2349014282,0.00206122361124,-0.518733561039,33.0115127563,0.0494693890214,0.0334671288729,0.0,0.0769349113107,1.0,1.0,0.0,1.44252836704,1.0,0.0,0.0,0.0,1.0903635025
39015.125,5.0,16.0,40.945224762,33.2349014282,0.0845102071762,-0.435065746307,33.0115127563,0.0659591853619,0.0502006933093,0.0,0.0769349113107,1.0,1.0,0.0,1.45574510098,1.0,0.0,0.0,0.0,1.10035359859
39015.1256944,1.0,0.0,43.0511207581,33.2572822571,0.1298571527,-0.401598632336,33.0115127563,0.0494693890214,0.0167335644364,0.0,0.0776677429676,1.0,1.0,0.0,1.42673122883,1.0,0.0,0.0,0.0,1.07842290401
39015.1263889,0.0,0.0,45.4277534485,33.2572822571,0.1298571527,-0.401598632336,33.0115127563,0.0329795926809,0.0334671288729,0.0,0.078400567174,1.0,1.0,0.0,1.42424571514,1.0,0.0,0.0,0.0,1.07654416561
39015.1270833,0.0,0.0,47.5071525574,33.2572822571,0.125734701753,-0.401598632336,33.0115127563,0.0494693890214,0.0502006933093,0.0,0.0791333988309,1.0,1.0,0.0,1.44597697258,1.0,0.0,0.0,0.0,1.09297013283
39015.1277778,0.0,0.0,49.5573616028,33.2349014282,0.125734701753,-0.401598632336,32.9892158508,0.0494693890214,0.0502006933093,0.0,0.0791333988309,1.0,1.0,0.0,1.46532821655,1.0,0.0,0.0,0.0,1.10759723186
39015.1284722,18.0,19.0,53.4171676636,33.2349014282,0.179326534271,-0.430882364511,32.9892158508,0.0824489817023,0.0836678221822,0.0,0.0791333988309,1.0,1.0,0.0,1.50194561481,1.0,0.0,0.0,0.0,1.1352751255
39015.1291667,36.0,45.0,60.8057670593,33.2125282288,0.0927551016212,-0.343031138182,32.9446411133,0.3462857306,0.317937731743,0.0,0.0798662379384,1.0,1.0,0.0,1.6470246315,1.0,0.0,0.0,0.0,1.24493598938
39015.1298611,0.0,1.0,71.9340362549,33.1231117249,-0.480265319347,0.13387542963,32.8333358765,0.0494693890214,0.0502006933093,0.0,0.0791333988309,1.0,1.0,0.0,1.60042917728,1.0,0.0,0.0,0.0,1.20971596241
39015.1305556,0.0,0.0,78.2603149414,33.0115127563,-0.480265319347,0.13387542963,32.7000083923,0.0494693890214,0.0502006933093,0.0,0.0776677429676,1.0,1.0,0.0,1.52730441093,1.0,0.0,0.0,0.0,1.1544431448
39015.13125,1.0,0.0,76.6705703735,32.9446411133,-0.484387755394,0.13387542963,32.633441925,0.0494693890214,0.0334671288729,0.0,0.0769349113107,1.0,1.0,0.0,1.46781051159,1.0,0.0,0.0,0.0,1.10947346687
39015.1319444,0.0,0.0,73.054069519,32.9000968933,-0.484387755394,0.13387542963,32.6112670898,0.0494693890214,0.0334671288729,0.0,0.0762020871043,1.0,1.0,0.0,1.44370913506,1.0,0.0,0.0,0.0,1.09125602245
39015.1326389,1.0,0.0,69.2156906128,32.9000968933,-0.484387755394,0.13387542963,32.6112670898,0.0494693890214,0.0334671288729,0.0,0.075469262898,1.0,1.0,0.0,1.43749213219,1.0,0.0,0.0,0.0,1.08655679226
39015.1333333,0.0,0.0,65.3768234253,32.9000968933,-0.484387755394,0.13387542963,32.633441925,0.0494693890214,0.0334671288729,0.0,0.075469262898,1.0,1.0,0.0,1.43628227711,1.0,0.0,0.0,0.0,1.08564221859
39015.1340278,0.0,0.0,62.1603660583,32.9223632812,-0.484387755394,0.13387542963,32.633441925,0.0494693890214,0.0334671288729,0.0,0.0747364461422,1.0,1.0,0.0,1.43625319004,1.0,0.0,0.0,0.0,1.08562028408
39015.1347222,1.0,0.0,59.2371177673,32.9446411133,-0.484387755394,0.13387542963,32.6556243896,0.0494693890214,0.0167335644364,0.0,0.0747364461422,1.0,1.0,0.0,1.41254127026,1.0,0.0,0.0,0.0,1.0676971674
39015.1354167,0.0,0.0,56.8724899292,32.9446411133,-0.484387755394,0.13387542963,32.7000083923,0.0494693890214,0.0167335644364,0.0,0.0747364461422,1.0,1.0,0.0,1.39420032501,1.0,0.0,0.0,0.0,1.05383372307
39015.1361111,0.0,0.0,54.5375404358,32.96692276,-0.484387755394,0.13387542963,32.7222099304,0.0494693890214,0.0167335644364,0.0,0.0740036219358,1.0,1.0,0.0,1.38610708714,1.0,0.0,0.0,0.0,1.04771637917
39015.1368056,0.0,0.0,52.7925949097,32.9892158508,-0.484387755394,0.13387542963,32.7444190979,0.0494693890214,0.0167335644364,0.0,0.0740036219358,1.0,1.0,0.0,1.38453042507,1.0,0.0,0.0,0.0,1.0465246439
39015.1375,1.0,0.0,51.046459198,33.0115127563,-0.484387755394,0.13387542963,32.7666397095,0.0494693890214,0.0167335644364,0.0,0.0740036219358,1.0,1.0,0.0,1.38453042507,1.0,0.0,0.0,0.0,1.0465246439
39015.1381944,36.0,51.0,75.821105957,32.96692276,0.810061216354,-0.472716271877,32.6556243896,0.230857148767,0.184069216251,0.0,0.0740036219358,1.0,1.0,0.0,1.51601135731,1.0,0.0,0.0,0.0,1.14590704441
39015.1388889,0.0,0.0,91.5241622925,32.8333358765,0.867775559425,-0.472716271877,32.4783706665,0.0659591853619,0.0502006933093,0.0,0.0725379958749,1.0,1.0,0.0,1.52782094479,1.0,0.0,0.0,0.0,1.15483355522
39015.1395833,2.0,0.0,101.823791504,32.6778106689,0.867775559425,-0.472716271877,32.3015670776,0.0494693890214,0.0502006933093,0.0,0.0725379958749,1.0,1.0,0.0,1.50275945663,1.0,0.0,0.0,0.0,1.13589036465
39015.1402778,0.0,0.0,109.68611908,32.50050354,0.867775559425,-0.472716271877,32.1252098083,0.0494693890214,0.0669342577457,0.0,0.0718051791191,1.0,1.0,0.0,1.49603760242,1.0,0.0,0.0,0.0,1.13080942631
39015.1409722,0.0,0.0,117.559921265,32.3457260132,0.871897995472,-0.472716271877,31.9492893219,0.0494693890214,0.0502006933093,0.0,0.0718051791191,1.0,1.0,0.0,1.48653161526,1.0,0.0,0.0,0.0,1.12362420559
39015.1416667,0.0,0.0,123.651145935,32.1912918091,0.871897995472,-0.472716271877,31.7737979889,0.0494693890214,0.0502006933093,0.0,0.0710723698139,1.0,1.0,0.0,1.47985470295,1.0,0.0,0.0,0.0,1.11857736111
39015.1423611,0.0,0.0,129.428497314,32.037197113,0.871897995472,-0.468532890081,31.6205883026,0.0494693890214,0.0502006933093,0.0,0.0710723698139,1.0,1.0,0.0,1.47565793991,1.0,0.0,0.0,0.0,1.1154050827
39015.1430556,74.0,75.0,131.748352051,31.9053764343,0.6492857337,-0.506183385849,31.4895210266,0.478204101324,0.351404845715,3.0,0.0791333988309,1.0,1.0,0.0,1.63813817501,1.0,0.0,0.0,0.0,1.23821902275
39015.14375,8.0,9.0,111.601501465,31.8614902496,0.166959181428,-0.24681314826,31.4895210266,0.0659591853619,0.0669342577457,0.0,0.132635906339,1.0,1.0,0.0,1.61863958836,1.0,0.0,0.0,0.0,1.22348058224
39015.1444444,0.0,0.0,91.9083023071,31.9053764343,0.16283673048,-0.24681314826,31.5768737793,0.0494693890214,0.0502006933093,0.0,0.104050949216,1.0,1.0,0.0,1.54330813885,1.0,0.0,0.0,0.0,1.16653990746
39015.1451389,0.0,0.0,82.0486221313,31.9273300171,0.16283673048,-0.24681314826,31.6205883026,0.0494693890214,0.0502006933093,0.0,0.0974548906088,1.0,1.0,0.0,1.49175238609,1.0,0.0,0.0,0.0,1.1275703907
39015.1458333,0.0,1.0,75.3845977783,31.9492893219,0.16283673048,-0.24681314826,31.6424560547,0.0494693890214,0.0502006933093,0.0,0.093790486455,1.0,1.0,0.0,1.4765599966,1.0,0.0,0.0,0.0,1.11608695984
39015.1465278,0.0,0.0,69.8494338989,31.9492893219,0.16283673048,-0.24681314826,31.6643295288,0.0494693890214,0.0502006933093,0.0,0.0908589959145,1.0,1.0,0.0,1.47542369366,1.0,0.0,0.0,0.0,1.11522805691
39015.1472222,0.0,0.0,65.8007049561,31.9712562561,0.16283673048,-0.24681314826,31.6862106323,0.0494693890214,0.0502006933093,0.0,0.0886604040861,1.0,1.0,0.0,1.47533643246,1.0,0.0,0.0,0.0,1.11516213417
39015.1479167,0.0,0.0,62.3322868347,31.9932289124,0.16283673048,-0.24681314826,31.7299919128,0.0494693890214,0.0502006933093,0.0,0.0864618346095,1.0,1.0,0.0,1.47524905205,1.0,0.0,0.0,0.0,1.11509609222
39015.1486111,0.0,0.0,59.4448852539,32.015209198,0.158714294434,-0.24681314826,31.7518901825,0.0494693890214,0.0502006933093,0.0,0.0849961340427,1.0,1.0,0.0,1.47519087791,1.0,0.0,0.0,0.0,1.115052104
39015.1493056,0.0,0.0,56.8473587036,32.037197113,0.158714294434,-0.24681314826,31.7737979889,0.0494693890214,0.0502006933093,0.0,0.0842632800341,1.0,1.0,0.0,1.47516179085,1.0,0.0,0.0,0.0,1.11503005028
39015.15,1.0,0.0,54.5400314331,32.0591888428,0.158714294434,-0.24681314826,31.8176307678,0.0494693890214,0.0502006933093,0.0,0.0827975943685,1.0,1.0,0.0,1.47510361671,1.0,0.0,0.0,0.0,1.11498606205
39015.1506944,0.0,0.0,52.8421630859,32.1031951904,0.158714294434,-0.24681314826,31.8395576477,0.0494693890214,0.0502006933093,0.0,0.0820647478104,1.0,1.0,0.0,1.47507452965,1.0,0.0,0.0,0.0,1.11496412754
39015.1513889,1.0,0.0,51.1158485413,32.1252098083,0.158714294434,-0.24681314826,31.883430481,0.0494693890214,0.0502006933093,0.0,0.0813319087029,1.0,1.0,0.0,1.47504544258,1.0,0.0,0.0,0.0,1.11494219303
39015.1520833,0.0,0.0,49.6807670593,32.1472320557,0.158714294434,-0.24681314826,31.9053764343,0.0494693890214,0.0502006933093,0.0,0.0805990695953,1.0,1.0,0.0,1.47501635551,1.0,0.0,0.0,0.0,1.11492013931
39015.1527778,0.0,0.0,48.5630569458,32.1912918091,0.158714294434,-0.24681314826,31.9492893219,0.0494693890214,0.0502006933093,0.0,0.0798662379384,1.0,1.0,0.0,1.47498726845,1.0,0.0,0.0,0.0,1.1148982048
39015.1534722,0.0,0.0,47.1259155273,32.2133331299,0.158714294434,-0.24681314826,31.9712562561,0.0494693890214,0.0502006933093,0.0,0.0798662379384,1.0,1.0,0.0,1.47498726845,1.0,0.0,0.0,0.0,1.1148982048
39015.1541667,1.0,0.0,46.2986373901,32.2574386597,0.158714294434,-0.24681314826,32.015209198,0.0494693890214,0.0502006933093,0.0,0.0791333988309,1.0,1.0,0.0,1.47495818138,1.0,0.0,0.0,0.0,1.11487615108
39015.1548611,0.0,0.0,45.1524238586,32.279499054,0.158714294434,-0.24681314826,32.0591888428,0.0494693890214,0.0502006933093,0.0,0.078400567174,1.0,1.0,0.0,1.47492897511,1.0,0.0,0.0,0.0,1.11485409737
39015.1555556,0.0,1.0,44.3234024048,32.3236427307,0.158714294434,-0.24681314826,32.0811882019,0.0494693890214,0.0502006933093,0.0,0.078400567174,1.0,1.0,0.0,1.47492897511,1.0,0.0,0.0,0.0,1.11485409737
39015.15625,1.0,0.0,43.4687843323,32.3457260132,0.158714294434,-0.24681314826,32.1031951904,0.0494693890214,0.0502006933093,0.0,0.0776677429676,1.0,1.0,0.0,1.47489988804,1.0,0.0,0.0,0.0,1.11483216286
39015.1569444,0.0,0.0,42.6136665344,32.367816925,0.158714294434,-0.24681314826,32.1472320557,0.0494693890214,0.0502006933093,0.0,0.0776677429676,1.0,1.0,0.0,1.47489988804,1.0,0.0,0.0,0.0,1.11483216286
39015.1576389,0.0,1.0,42.0514259338,32.3899116516,0.158714294434,-0.24681314826,32.1692581177,0.0494693890214,0.0502006933093,0.0,0.0769349113107,1.0,1.0,0.0,1.47487080097,1.0,0.0,0.0,0.0,1.11481010914
39015.1583333,0.0,0.0,41.513168335,32.4341278076,0.158714294434,-0.24681314826,32.2133331299,0.0494693890214,0.0502006933093,0.0,0.0769349113107,1.0,1.0,0.0,1.47487080097,1.0,0.0,0.0,0.0,1.11481010914
39015.1590278,0.0,0.0,40.9501838684,32.4562454224,0.158714294434,-0.24681314826,32.2353820801,0.0494693890214,0.0502006933093,0.0,0.0762020871043,1.0,1.0,0.0,1.47484171391,1.0,0.0,0.0,0.0,1.11478817463
